gamma_result,ref,TiDE_pred,LP
2439.2363,2456.2456,2499.7139,536.79736
2500.1074,2461.718,2512.7493,537.94666
2464.8933,2457.5132,2540.0864,537.8753
2526.2961,2446.1157,2469.6875,537.7476
2476.911,2434.1428,2521.8208,538.1537
2505.9087,2425.7012,2462.766,538.1345
2508.5806,2432.518,2509.1648,537.93884
2564.9993,2445.964,2517.0554,537.7405
2507.387,2466.1663,2583.5662,537.9297
2564.607,2479.3938,2470.1868,538.08997
2505.29,2481.9294,2536.622,537.9209
2536.3428,2487.4907,2466.3662,537.58575
2505.6016,2478.1194,2529.2944,537.24976
2564.7961,2479.2664,2480.3545,537.0287
2505.1792,2477.6821,2570.4263,537.10974
2562.472,2466.7126,2476.0662,536.94574
2501.7817,2466.2544,2563.1794,536.9571
2537.242,2458.704,2492.074,537.1358
2501.435,2456.4058,2549.784,537.4848
2562.8882,2460.9495,2493.0198,537.12024
2505.6577,2462.425,2584.9773,536.9205
2559.9346,2462.4336,2499.9392,536.78595
2501.6152,2462.378,2564.365,537.2131
2542.2593,2467.6868,2495.5835,537.68866
2507.7231,2471.3787,2573.6812,538.64075
2574.6797,2488.0217,2522.649,539.5129
2530.8362,2504.1611,2608.5461,539.8037
2572.84,2513.319,2540.7957,539.6004
2529.763,2515.2676,2603.199,539.88873
2544.8481,2516.5657,2542.7612,540.4161
2512.586,2512.8176,2579.0916,540.8499
2571.2654,2515.7683,2524.242,541.3678
2549.6943,2522.4607,2629.6982,541.8174
2593.7197,2521.8616,2592.356,541.69745
2543.037,2521.45,2641.5674,541.06396
2563.1008,2520.7622,2531.8518,540.7121
2517.3977,2518.0476,2578.7427,540.6783
2576.5598,2517.2517,2474.0884,540.84973
2558.6816,2512.351,2595.2905,540.2832
2534.5737,2509.9333,2559.0002,539.8678
2508.6504,2504.434,2516.7815,539.6162
2553.814,2497.6194,2477.702,539.3257
2508.0488,2492.492,2608.9834,538.64954
2522.506,2464.1963,2513.8164,538.0292
2450.2559,2441.1028,2484.4531,537.2837
2406.6113,2207.894,2285.4614,536.7215
2367.535,1858.8933,2250.7048,535.6715
1445.9203,1476.8383,2314.672,534.24915
400.0,1275.1682,1274.6426,535.5992
400.0,1360.8392,1103.048,537.8977
1211.7384,1653.039,1256.1356,539.898
1851.867,2009.9562,2311.8142,538.594
2178.1724,2277.4744,2913.1848,537.24115
2385.5693,2491.0906,2648.4912,537.4934
2544.943,2667.1375,2422.1985,539.1546
2747.862,2825.2231,2714.7578,539.19073
2876.3792,2917.8408,3029.1729,538.5365
2930.858,2981.9766,3053.6045,537.92865
2978.7336,3019.302,2980.5022,537.865
3000.1287,3057.5054,2937.7053,538.1263
3044.935,3082.6768,3012.1272,538.0559
3111.387,3106.077,3111.5493,537.68085
3093.7227,3111.557,3156.9438,537.2335
