x,y,z
14.5,18.5,4.875
14.5,19.5,4.875
14.5,19.0,4.875
14.5,18.5,5.25
14.5,20.0,5.25
14.5,20.0,4.875
15.0,19.5,5.25
15.0,19.0,5.25
15.0,18.5,4.875
15.0,20.0,4.875
15.0,19.0,4.875
15.0,18.5,5.25
15.0,19.5,4.875
15.0,20.0,5.25
15.5,19.5,4.875
15.5,20.0,4.875
15.5,18.5,5.25
15.5,20.0,5.25
15.5,19.0,4.875
15.5,18.5,4.875
15.5,19.0,5.25
15.5,19.5,5.25
16.0,18.5,5.25
16.0,19.0,5.25
16.0,18.5,4.875
16.0,20.0,5.25
16.0,19.5,4.875
16.0,19.0,4.875
16.0,19.5,5.25
16.0,20.0,4.875
16.5,19.5,5.25
16.5,19.0,5.25
16.5,20.0,4.875
16.5,19.0,4.875
16.5,18.5,5.25
16.5,20.0,5.25
16.5,19.5,4.875
16.5,18.5,4.875
17.0,19.0,5.25
17.0,20.0,4.875
17.0,19.5,5.25
17.0,20.0,5.25
17.0,18.5,4.875
17.0,18.5,5.25
17.0,19.5,4.875
17.0,19.0,4.875
17.5,18.5,4.875
17.5,20.0,4.875
17.5,20.0,5.25
17.5,18.5,5.25
17.5,19.5,5.25
17.5,19.0,5.25
17.5,19.5,4.875
17.5,19.0,4.875
18.0,20.0,4.875
18.0,19.5,4.875
18.0,19.0,4.875
18.0,20.0,5.25
18.0,19.5,5.25
18.0,18.5,5.25
18.0,19.0,5.25
18.0,18.5,4.875
18.5,18.5,5.25
18.5,18.5,4.875
18.5,19.5,4.875
18.5,19.0,5.25
18.5,19.5,5.25
18.5,20.0,5.25
18.5,19.0,4.875
18.5,20.0,4.875
19.0,19.5,4.875
19.0,20.0,5.25
19.0,19.0,4.875
18.5,18.0,5.25
19.0,20.0,4.875
19.0,19.0,5.25
19.0,19.5,5.25
19.0,18.5,4.875
18.5,18.0,4.875
19.0,18.0,5.25
19.0,18.5,5.25
19.0,18.0,4.875
19.5,18.0,4.875
19.5,19.0,4.875
19.5,19.5,4.875
19.5,18.5,4.875
19.5,18.5,5.25
19.5,20.0,5.25
19.5,18.0,5.25
19.5,19.0,5.25
19.5,19.5,5.25
19.5,20.0,4.875
20.0,19.0,5.25
20.0,19.5,5.25
20.0,18.5,5.25
20.0,18.5,4.875
20.0,19.5,4.875
20.0,20.0,5.25
20.0,20.0,4.875
20.0,19.0,4.875
20.0,18.0,5.25
20.0,18.0,4.875
19.0,17.5,4.875
19.5,17.5,4.875
19.5,17.5,5.25
19.0,17.5,5.25
20.0,17.5,5.25
18.5,17.5,5.25
20.0,17.5,4.875
18.5,17.5,4.875
18.5,17.0,4.875
18.5,17.0,5.25
19.5,17.0,5.25
19.0,17.0,5.25
19.0,17.0,4.875
19.5,17.0,4.875
20.0,17.0,5.25
20.0,17.0,4.875
19.0,16.5,5.25
19.5,16.5,4.875
19.0,16.5,4.875
19.5,16.5,5.25
20.0,16.5,4.875
20.0,16.5,5.25
18.5,16.5,4.875
18.5,16.5,5.25
18.5,16.0,4.875
20.0,16.0,4.875
20.0,16.0,5.25
19.0,16.0,5.25
19.0,16.0,4.875
19.5,16.0,4.875
19.5,16.0,5.25
18.5,16.0,5.25
18.5,15.5,4.875
19.5,15.5,5.25
19.0,15.5,5.25
19.5,15.5,4.875
19.0,15.5,4.875
20.0,15.5,5.25
20.0,15.5,4.875
18.5,15.5,5.25
19.5,15.0,4.875
20.0,15.0,4.875
18.5,15.0,5.25
20.0,15.0,5.25
18.5,15.0,4.875
19.0,15.0,4.875
19.0,15.0,5.25
19.5,15.0,5.25
19.5,14.5,4.875
18.5,14.5,5.25
20.0,14.5,4.875
18.5,14.5,4.875
19.0,14.5,5.25
19.0,14.5,4.875
19.5,14.5,5.25
20.0,14.5,5.25
19.5,14.0,5.25
18.5,14.0,4.875
18.5,14.0,5.25
19.0,14.0,4.875
19.5,14.0,4.875
19.0,14.0,5.25
20.0,14.0,4.875
20.0,14.0,5.25
20.0,13.5,5.25
20.0,13.5,4.875
19.0,13.5,4.875
19.5,13.5,4.875
19.0,13.5,5.25
18.5,13.5,4.875
18.5,13.5,5.25
19.5,13.5,5.25
19.0,13.0,4.875
18.5,13.0,5.25
20.0,13.0,5.25
19.5,13.0,4.875
19.0,13.0,5.25
20.0,13.0,4.875
18.5,13.0,4.875
19.5,13.0,5.25
18.5,12.5,4.875
20.0,12.5,5.25
18.5,12.5,5.25
19.0,12.5,4.875
19.5,12.5,4.875
20.0,12.5,4.875
19.0,12.5,5.25
19.5,12.5,5.25
19.0,12.0,5.25
19.5,12.0,5.25
20.0,12.0,5.25
20.0,12.0,4.875
19.5,12.0,4.875
19.0,12.0,4.875
18.5,12.0,5.25
18.5,12.0,4.875
18.5,11.5,4.875
20.0,11.5,5.25
19.5,11.5,4.875
19.0,11.5,4.875
20.0,11.5,4.875
19.5,11.5,5.25
19.0,11.5,5.25
18.5,11.5,5.25
19.0,11.0,4.875
19.5,11.0,4.875
18.5,11.0,4.875
20.0,11.0,5.25
19.0,11.0,5.25
19.5,11.0,5.25
20.0,11.0,4.875
18.5,11.0,5.25
18.5,10.5,5.25
19.0,10.5,5.25
19.5,10.5,5.25
20.0,10.5,5.25
18.5,10.5,4.875
20.0,10.5,4.875
19.5,10.5,4.875
19.0,10.5,4.875
19.0,10.0,5.25
19.5,10.0,5.25
20.0,10.0,5.25
18.5,10.0,4.875
20.0,10.0,4.875
19.0,10.0,4.875
18.5,10.0,5.25
19.5,10.0,4.875
19.5,9.5,4.875
20.0,9.5,5.25
20.0,9.5,4.875
19.0,9.5,4.875
18.5,9.5,4.875
18.5,9.5,5.25
19.5,9.5,5.25
19.0,9.5,5.25
20.0,9.0,5.25
18.5,9.0,4.875
19.0,9.0,4.875
19.5,9.0,4.875
20.0,9.0,4.875
19.0,9.0,5.25
19.5,9.0,5.25
18.5,9.0,5.25
19.0,8.5,5.25
20.0,8.5,5.25
18.5,8.5,4.875
19.5,8.5,5.25
19.0,8.5,4.875
19.5,8.5,4.875
20.0,8.5,4.875
18.5,8.5,5.25
18.5,8.0,5.25
18.5,8.0,4.875
19.0,8.0,5.25
19.5,8.0,5.25
19.0,8.0,4.875
19.5,8.0,4.875
20.0,8.0,4.875
20.0,8.0,5.25
19.0,7.5,4.875
19.5,7.5,4.875
18.5,7.5,5.25
20.0,7.5,5.25
20.0,7.5,4.875
18.5,7.5,4.875
19.0,7.5,5.25
19.5,7.5,5.25
20.0,7.0,5.25
18.5,7.0,4.875
20.0,7.0,4.875
19.0,7.0,5.25
19.5,7.0,5.25
19.5,7.0,4.875
19.0,7.0,4.875
18.5,7.0,5.25
18.5,6.5,5.25
18.5,6.5,4.875
20.0,6.5,4.875
20.0,6.5,5.25
19.5,6.5,5.25
19.0,6.5,5.25
19.0,6.5,4.875
19.5,6.5,4.875
19.5,6.0,4.875
20.0,6.0,4.875
19.0,6.0,4.875
18.5,6.0,5.25
19.5,6.0,5.25
18.5,6.0,4.875
20.0,6.0,5.25
19.0,6.0,5.25
19.0,5.5,5.25
19.0,5.5,4.875
18.5,5.5,5.25
19.5,5.5,4.875
20.0,5.5,4.875
18.5,5.5,4.875
20.0,5.5,5.25
19.5,5.5,5.25
18.5,5.0,4.875
18.5,5.0,5.25
20.0,5.0,5.25
19.0,5.0,4.875
19.5,5.0,4.875
20.0,5.0,4.875
19.0,5.0,5.25
19.5,5.0,5.25
19.0,4.5,5.25
19.5,4.5,5.25
20.0,4.5,4.875
20.0,4.5,5.25
19.5,4.5,4.875
19.0,4.5,4.875
18.5,4.5,4.875
18.5,4.5,5.25
20.0,4.0,5.25
19.0,4.0,5.25
18.5,4.0,5.25
19.5,4.0,5.25
19.5,4.0,4.875
20.0,4.0,4.875
19.0,4.0,4.875
18.5,4.0,4.875
20.0,3.5,4.875
19.5,3.5,4.875
19.0,3.5,4.875
20.0,3.5,5.25
19.5,3.5,5.25
19.0,3.5,5.25
18.5,3.5,4.875
18.5,3.5,5.25
19.5,3.0,5.25
19.5,3.0,4.875
19.0,3.0,4.875
19.0,3.0,5.25
20.0,3.0,5.25
18.5,3.0,5.25
18.5,3.0,4.875
20.0,3.0,4.875
19.0,2.5,4.875
19.5,2.5,4.875
18.5,2.5,4.875
18.5,2.5,5.25
19.0,2.5,5.25
19.5,2.5,5.25
20.0,2.5,5.25
20.0,2.5,4.875
20.0,2.0,4.875
20.0,2.0,5.25
18.5,2.0,5.25
18.5,2.0,4.875
19.5,2.0,4.875
19.0,2.0,5.25
19.5,2.0,5.25
19.0,2.0,4.875
18.5,1.5,5.25
19.0,1.5,5.25
19.0,1.5,4.875
20.0,1.5,5.25
19.5,1.5,4.875
19.5,1.5,5.25
18.5,1.5,4.875
20.0,1.5,4.875
19.5,1.0,5.25
20.0,1.0,4.875
18.5,1.0,4.875
19.0,1.0,4.875
19.5,1.0,4.875
20.0,1.0,5.25
18.5,1.0,5.25
19.0,1.0,5.25
19.0,0.5,4.875
18.5,0.5,5.25
19.5,0.5,4.875
19.5,0.5,5.25
19.0,0.5,5.25
20.0,0.5,5.25
18.5,0.5,4.875
20.0,0.5,4.875
19.0,0.0,5.25
20.0,0.0,4.875
19.5,0.0,5.25
19.0,0.0,4.875
19.5,0.0,4.875
18.5,0.0,4.875
18.5,0.0,5.25
20.0,0.0,5.25
19.5,-0.5,4.875
20.0,-0.5,5.25
19.0,-0.5,5.25
20.0,-0.5,4.875
18.5,-0.5,4.875
19.5,-0.5,5.25
18.5,-0.5,5.25
19.0,-0.5,4.875
18.5,-1.0,4.875
19.0,-1.0,5.25
18.5,-1.0,5.25
20.0,-1.0,4.875
19.0,-1.0,4.875
19.5,-1.0,5.25
19.5,-1.0,4.875
20.0,-1.0,5.25
19.5,-1.5,4.875
19.0,-1.5,4.875
20.0,-1.5,5.25
19.5,-1.5,5.25
18.5,-1.5,5.25
18.5,-1.5,4.875
20.0,-1.5,4.875
19.0,-1.5,5.25
19.5,-2.0,5.25
18.5,-2.0,5.25
18.5,-2.0,4.875
19.5,-2.0,4.875
19.0,-2.0,4.875
19.0,-2.0,5.25
20.0,-2.0,4.875
20.0,-2.0,5.25
19.5,-2.5,4.875
20.0,-2.5,4.875
19.0,-2.5,5.25
19.5,-2.5,5.25
20.0,-2.5,5.25
18.5,-2.5,4.875
19.0,-2.5,4.875
18.5,-2.5,5.25
18.5,-3.0,5.25
19.5,-3.0,4.875
19.0,-3.0,4.875
20.0,-3.0,4.875
19.5,-3.0,5.25
18.5,-3.0,4.875
20.0,-3.0,5.25
19.0,-3.0,5.25
20.0,-3.5,5.25
19.5,-3.5,4.875
19.0,-3.5,4.875
20.0,-3.5,4.875
18.5,-3.5,5.25
18.5,-3.5,4.875
19.0,-3.5,5.25
19.5,-3.5,5.25
19.0,-4.0,4.875
20.0,-4.0,5.25
19.0,-4.0,5.25
19.5,-4.0,4.875
19.5,-4.0,5.25
20.0,-4.0,4.875
18.5,-4.0,5.25
18.5,-4.0,4.875
18.5,-4.5,4.875
20.0,-4.5,5.25
19.5,-4.5,5.25
18.5,-4.5,5.25
19.0,-4.5,5.25
19.5,-4.5,4.875
20.0,-4.5,4.875
19.0,-4.5,4.875
19.5,-5.0,4.875
19.0,-5.0,4.875
19.5,-5.0,5.25
19.0,-5.0,5.25
20.0,-5.0,5.25
18.5,-5.0,4.875
20.0,-5.0,4.875
18.5,-5.0,5.25
20.0,-5.5,5.25
19.5,-5.5,5.25
19.5,-5.5,4.875
19.0,-5.5,5.25
19.0,-5.5,4.875
20.0,-5.5,4.875
18.5,-5.5,5.25
18.5,-5.5,4.875
19.5,-6.0,5.25
19.0,-6.0,5.25
19.0,-6.0,4.875
19.5,-6.0,4.875
20.0,-6.0,4.875
18.5,-6.0,4.875
20.0,-6.0,5.25
18.5,-6.0,5.25
18.5,-6.5,5.25
18.5,-6.5,4.875
20.0,-6.5,5.25
19.5,-6.5,4.875
19.0,-6.5,4.875
19.0,-6.5,5.25
19.5,-6.5,5.25
20.0,-6.5,4.875
18.5,-7.0,5.25
20.0,-7.0,5.25
19.5,-7.0,4.875
19.0,-7.0,4.875
20.0,-7.0,4.875
19.5,-7.0,5.25
19.0,-7.0,5.25
18.5,-7.0,4.875
19.5,-7.5,5.25
20.0,-7.5,4.875
20.0,-7.5,5.25
18.5,-7.5,5.25
19.5,-7.5,4.875
19.0,-7.5,4.875
18.5,-7.5,4.875
19.0,-7.5,5.25
19.0,-8.0,5.25
19.0,-8.0,4.875
19.5,-8.0,4.875
20.0,-8.0,4.875
19.5,-8.0,5.25
20.0,-8.0,5.25
18.5,-8.0,5.25
18.5,-8.0,4.875
18.5,-8.5,5.25
20.0,-8.5,4.875
20.0,-8.5,5.25
19.0,-8.5,5.25
19.5,-8.5,4.875
19.5,-8.5,5.25
19.0,-8.5,4.875
18.5,-8.5,4.875
18.5,-9.0,4.875
19.5,-9.0,5.25
19.0,-9.0,5.25
19.5,-9.0,4.875
20.0,-9.0,4.875
18.5,-9.0,5.25
19.0,-9.0,4.875
20.0,-9.0,5.25
19.0,-9.5,5.25
19.5,-9.5,5.25
18.5,-9.5,4.875
19.0,-9.5,4.875
19.5,-9.5,4.875
20.0,-9.5,4.875
20.0,-9.5,5.25
18.5,-9.5,5.25
19.0,-10.0,4.875
19.5,-10.0,4.875
20.0,-10.0,5.25
20.0,-10.0,4.875
19.0,-10.0,5.25
19.5,-10.0,5.25
18.5,-10.0,5.25
18.5,-10.0,4.875
19.0,-10.5,5.25
20.0,-10.5,5.25
19.5,-10.5,4.875
19.5,-10.5,5.25
19.0,-10.5,4.875
18.5,-10.5,4.875
20.0,-10.5,4.875
18.5,-10.5,5.25
19.0,-11.0,5.25
19.5,-11.0,5.25
19.0,-11.0,4.875
20.0,-11.0,5.25
19.5,-11.0,4.875
18.5,-11.0,5.25
18.5,-11.0,4.875
20.0,-11.0,4.875
20.0,-11.5,4.875
18.5,-11.5,5.25
18.5,-11.5,4.875
19.5,-11.5,4.875
19.0,-11.5,4.875
19.0,-11.5,5.25
19.5,-11.5,5.25
20.0,-11.5,5.25
20.0,-12.0,5.25
19.5,-12.0,5.25
18.5,-12.0,4.875
18.5,-12.0,5.25
20.0,-12.0,4.875
19.5,-12.0,4.875
19.0,-12.0,4.875
19.0,-12.0,5.25
19.5,-12.5,5.25
19.0,-12.5,5.25
18.5,-12.5,4.875
20.0,-12.5,5.25
19.0,-12.5,4.875
18.5,-12.5,5.25
20.0,-12.5,4.875
19.5,-12.5,4.875
20.0,-13.0,5.25
19.0,-13.0,5.25
20.0,-13.0,4.875
18.5,-13.0,5.25
18.5,-13.0,4.875
19.5,-13.0,4.875
19.5,-13.0,5.25
19.0,-13.0,4.875
19.5,-13.5,4.875
18.5,-13.5,4.875
20.0,-13.5,5.25
20.0,-13.5,4.875
19.5,-13.5,5.25
18.5,-13.5,5.25
19.0,-13.5,4.875
19.0,-13.5,5.25
19.5,-14.0,4.875
18.5,-14.0,5.25
19.0,-14.0,5.25
20.0,-14.0,4.875
20.0,-14.0,5.25
18.5,-14.0,4.875
19.5,-14.0,5.25
19.0,-14.0,4.875
18.5,-14.5,5.25
20.0,-14.5,4.875
20.0,-14.5,5.25
19.0,-14.5,5.25
19.5,-14.5,5.25
19.0,-14.5,4.875
18.5,-14.5,4.875
19.5,-14.5,4.875
19.5,-15.0,5.25
19.5,-15.0,4.875
19.0,-15.0,4.875
18.5,-15.0,4.875
19.0,-15.0,5.25
18.5,-15.0,5.25
20.0,-15.0,5.25
20.0,-15.0,4.875
20.0,-15.5,4.875
19.5,-15.5,4.875
20.0,-15.5,5.25
18.5,-15.5,5.25
19.0,-15.5,5.25
19.5,-15.5,5.25
19.0,-15.5,4.875
18.5,-15.5,4.875
18.5,-16.0,5.25
19.5,-16.0,4.875
20.0,-16.0,4.875
19.0,-16.0,4.875
18.5,-16.0,4.875
19.0,-16.0,5.25
20.0,-16.0,5.25
19.5,-16.0,5.25
19.5,-16.5,4.875
19.0,-16.5,5.25
19.5,-16.5,5.25
18.5,-16.5,4.875
18.5,-16.5,5.25
19.0,-16.5,4.875
20.0,-16.5,5.25
20.0,-16.5,4.875
19.0,-17.0,4.875
20.0,-17.0,5.25
19.5,-17.0,4.875
18.5,-17.0,4.875
19.0,-17.0,5.25
19.5,-17.0,5.25
18.5,-17.0,5.25
20.0,-17.0,4.875
18.5,-17.5,5.25
19.5,-17.5,4.875
19.0,-17.5,4.875
19.0,-17.5,5.25
19.5,-17.5,5.25
20.0,-17.5,4.875
20.0,-17.5,5.25
18.5,-17.5,4.875
20.0,-18.0,4.875
19.5,-18.0,5.25
20.0,-18.0,5.25
19.0,-18.0,4.875
19.0,-18.0,5.25
19.5,-18.0,4.875
18.5,-18.0,4.875
18.5,-18.0,5.25
20.0,-18.5,4.875
19.5,-18.5,4.875
19.0,-18.5,4.875
20.0,-18.5,5.25
19.0,-18.5,5.25
19.5,-18.5,5.25
20.0,-19.0,5.25
19.5,-19.0,5.25
19.0,-19.0,5.25
19.0,-19.0,4.875
19.5,-19.0,4.875
20.0,-19.0,4.875
20.0,-19.5,4.875
19.0,-19.5,5.25
19.5,-19.5,4.875
19.0,-19.5,4.875
20.0,-19.5,5.25
19.5,-19.5,5.25
20.0,-20.0,4.875
20.0,-20.0,5.25
19.5,-20.0,4.875
19.0,-20.0,5.25
19.5,-20.0,5.25
19.0,-20.0,4.875
-20.0,-18.0,6.0
-20.0,-18.0,5.625
-20.0,-18.5,5.625
-20.0,-17.0,5.625
-20.0,-16.5,5.625
-20.0,-16.0,5.625
-20.0,-15.5,5.625
-20.0,-18.5,6.0
-20.0,-17.5,6.0
-20.0,-16.5,6.0
-20.0,-16.0,6.0
-20.0,-15.5,6.0
-20.0,-17.5,5.625
-20.0,-17.0,6.0
-19.5,-17.5,6.0
-19.0,-16.0,6.0
-18.5,-17.0,5.625
-18.5,-17.5,5.625
-18.5,-18.0,5.625
-18.5,-18.5,6.0
-18.5,-17.0,6.0
-18.5,-16.5,6.0
-18.5,-16.0,6.0
-18.5,-15.5,6.0
-19.0,-15.5,5.625
-18.5,-16.0,5.625
-19.5,-15.5,5.625
-19.5,-16.0,5.625
-19.0,-16.5,5.625
-19.5,-16.5,5.625
-19.0,-17.0,5.625
-19.5,-17.0,5.625
-19.0,-17.5,5.625
-19.5,-17.5,5.625
-19.0,-18.0,5.625
-19.5,-18.0,5.625
-19.0,-16.0,5.625
-18.5,-15.5,5.625
-18.5,-16.5,5.625
-18.5,-17.5,6.0
-19.0,-17.5,6.0
-19.0,-18.0,6.0
-19.5,-18.0,6.0
-19.5,-16.0,6.0
-19.0,-16.5,6.0
-19.5,-16.5,6.0
-19.0,-17.0,6.0
-19.5,-17.0,6.0
-19.0,-15.5,6.0
-19.0,-18.5,5.625
-19.0,-18.5,6.0
-19.5,-18.5,5.625
-19.5,-18.5,6.0
-18.5,-18.0,6.0
-18.5,-18.5,5.625
-19.5,-15.5,6.0
-19.0,-15.0,5.625
-18.5,-15.0,5.625
-18.5,-15.0,6.0
-19.5,-15.0,6.0
-20.0,-15.0,5.625
-19.0,-15.0,6.0
-20.0,-15.0,6.0
-19.5,-15.0,5.625
-20.0,-14.5,5.625
-19.5,-14.5,6.0
-18.5,-14.5,6.0
-19.0,-14.5,6.0
-18.5,-14.5,5.625
-19.5,-14.5,5.625
-20.0,-14.5,6.0
-19.0,-14.5,5.625
-20.0,-14.0,6.0
-19.5,-14.0,5.625
-18.5,-14.0,6.0
-20.0,-14.0,5.625
-19.0,-14.0,6.0
-19.0,-14.0,5.625
-19.5,-14.0,6.0
-18.5,-14.0,5.625
-19.5,-13.5,6.0
-20.0,-13.5,5.625
-18.5,-13.5,5.625
-18.5,-13.5,6.0
-19.0,-13.5,5.625
-20.0,-13.5,6.0
-19.5,-13.5,5.625
-19.0,-13.5,6.0
-20.0,-13.0,6.0
-20.0,-13.0,5.625
-19.0,-13.0,5.625
-19.5,-13.0,5.625
-19.0,-13.0,6.0
-18.5,-13.0,6.0
-19.5,-13.0,6.0
-18.5,-13.0,5.625
-20.0,-12.5,5.625
-20.0,-12.5,6.0
-19.5,-12.5,6.0
-19.5,-12.5,5.625
-19.0,-12.5,5.625
-19.0,-12.5,6.0
-18.5,-12.5,6.0
-18.5,-12.5,5.625
-20.0,-12.0,5.625
-20.0,-12.0,6.0
-19.5,-12.0,6.0
-19.0,-12.0,6.0
-18.5,-12.0,5.625
-19.5,-12.0,5.625
-19.0,-12.0,5.625
-18.5,-12.0,6.0
-19.5,-11.5,5.625
-20.0,-11.5,5.625
-20.0,-11.5,6.0
-18.5,-11.5,5.625
-19.5,-11.5,6.0
-19.0,-11.5,6.0
-19.0,-11.5,5.625
-18.5,-11.5,6.0
-18.5,-11.0,5.625
-19.5,-11.0,6.0
-19.0,-11.0,5.625
-19.5,-11.0,5.625
-20.0,-11.0,5.625
-19.0,-11.0,6.0
-18.5,-11.0,6.0
-20.0,-11.0,6.0
-18.5,-10.5,6.0
-19.0,-10.5,5.625
-19.0,-10.5,6.0
-19.5,-10.5,5.625
-19.5,-10.5,6.0
-20.0,-10.5,6.0
-20.0,-10.5,5.625
-18.5,-10.5,5.625
-19.0,-10.0,6.0
-19.5,-10.0,6.0
-19.0,-10.0,5.625
-18.5,-10.0,5.625
-19.5,-10.0,5.625
-20.0,-10.0,5.625
-20.0,-10.0,6.0
-18.5,-10.0,6.0
-19.5,-9.5,5.625
-18.5,-9.5,5.625
-20.0,-9.5,5.625
-19.0,-9.5,5.625
-18.5,-9.5,6.0
-19.5,-9.5,6.0
-19.0,-9.5,6.0
-20.0,-9.5,6.0
-20.0,-9.0,6.0
-20.0,-9.0,5.625
-18.5,-9.0,6.0
-19.0,-9.0,6.0
-19.5,-9.0,5.625
-19.0,-9.0,5.625
-19.5,-9.0,6.0
-18.5,-9.0,5.625
-20.0,-8.5,5.625
-19.5,-8.5,6.0
-19.5,-8.5,5.625
-19.0,-8.5,5.625
-20.0,-8.5,6.0
-18.5,-8.5,6.0
-18.5,-8.5,5.625
-19.0,-8.5,6.0
-19.5,-8.0,5.625
-19.0,-8.0,6.0
-19.5,-8.0,6.0
-19.0,-8.0,5.625
-20.0,-8.0,5.625
-18.5,-8.0,5.625
-20.0,-8.0,6.0
-18.5,-8.0,6.0
-20.0,-7.5,5.625
-19.5,-7.5,5.625
-20.0,-7.5,6.0
-19.0,-7.5,6.0
-19.5,-7.5,6.0
-19.0,-7.5,5.625
-18.5,-7.5,5.625
-18.5,-7.5,6.0
-18.5,-7.0,6.0
-19.5,-7.0,5.625
-18.5,-7.0,5.625
-19.0,-7.0,6.0
-19.5,-7.0,6.0
-20.0,-7.0,5.625
-19.0,-7.0,5.625
-20.0,-7.0,6.0
-19.0,-6.5,6.0
-19.5,-6.5,6.0
-19.0,-6.5,5.625
-19.5,-6.5,5.625
-18.5,-6.5,6.0
-18.5,-6.5,5.625
-20.0,-6.5,6.0
-20.0,-6.5,5.625
-19.0,-6.0,5.625
-19.5,-6.0,5.625
-18.5,-6.0,6.0
-19.0,-6.0,6.0
-19.5,-6.0,6.0
-18.5,-6.0,5.625
-20.0,-6.0,5.625
-20.0,-6.0,6.0
-18.5,-5.5,6.0
-20.0,-5.5,5.625
-19.5,-5.5,5.625
-20.0,-5.5,6.0
-18.5,-5.5,5.625
-19.0,-5.5,6.0
-19.5,-5.5,6.0
-19.0,-5.5,5.625
-18.5,-5.0,5.625
-19.0,-5.0,5.625
-18.5,-5.0,6.0
-20.0,-5.0,5.625
-19.5,-5.0,5.625
-19.0,-5.0,6.0
-19.5,-5.0,6.0
-20.0,-5.0,6.0
-20.0,-4.5,6.0
-19.5,-4.5,5.625
-19.0,-4.5,5.625
-18.5,-4.5,5.625
-18.5,-4.5,6.0
-19.0,-4.5,6.0
-19.5,-4.5,6.0
-20.0,-4.5,5.625
-20.0,-4.0,6.0
-19.5,-4.0,6.0
-19.5,-4.0,5.625
-20.0,-4.0,5.625
-19.0,-4.0,6.0
-18.5,-4.0,6.0
-18.5,-4.0,5.625
-19.0,-4.0,5.625
-19.5,-3.5,5.625
-19.0,-3.5,6.0
-19.5,-3.5,6.0
-20.0,-3.5,6.0
-18.5,-3.5,6.0
-18.5,-3.5,5.625
-19.0,-3.5,5.625
-20.0,-3.5,5.625
-20.0,-3.0,5.625
-18.5,-3.0,6.0
-20.0,-3.0,6.0
-19.5,-3.0,6.0
-19.0,-3.0,6.0
-19.0,-3.0,5.625
-19.5,-3.0,5.625
-18.5,-3.0,5.625
-20.0,-2.5,5.625
-19.0,-2.5,5.625
-19.5,-2.5,5.625
-18.5,-2.5,5.625
-18.5,-2.5,6.0
-19.0,-2.5,6.0
-19.5,-2.5,6.0
-20.0,-2.5,6.0
-19.0,-2.0,5.625
-18.5,-2.0,5.625
-19.0,-2.0,6.0
-19.5,-2.0,6.0
-18.5,-2.0,6.0
-20.0,-2.0,6.0
-19.5,-2.0,5.625
-20.0,-2.0,5.625
-18.5,-1.5,6.0
-20.0,-1.5,6.0
-20.0,-1.5,5.625
-19.5,-1.5,5.625
-18.5,-1.5,5.625
-19.0,-1.5,6.0
-19.5,-1.5,6.0
-19.0,-1.5,5.625
-20.0,-1.0,6.0
-18.5,-1.0,6.0
-20.0,-1.0,5.625
-18.5,-1.0,5.625
-19.5,-1.0,5.625
-19.0,-1.0,6.0
-19.5,-1.0,6.0
-19.0,-1.0,5.625
-19.0,-0.5,6.0
-19.5,-0.5,6.0
-18.5,-0.5,5.625
-19.5,-0.5,5.625
-18.5,-0.5,6.0
-20.0,-0.5,6.0
-19.0,-0.5,5.625
-20.0,-0.5,5.625
-19.5,0.0,6.0
-18.5,0.0,6.0
-19.5,0.0,5.625
-19.0,0.0,5.625
-20.0,0.0,6.0
-19.0,0.0,6.0
-20.0,0.0,5.625
-18.5,0.0,5.625
-19.5,0.5,5.625
-18.5,0.5,6.0
-19.0,0.5,6.0
-19.0,0.5,5.625
-20.0,0.5,6.0
-19.5,0.5,6.0
-18.5,0.5,5.625
-20.0,0.5,5.625
-18.5,1.0,5.625
-18.5,1.0,6.0
-19.5,1.0,6.0
-20.0,1.0,5.625
-19.0,1.0,5.625
-19.0,1.0,6.0
-20.0,1.0,6.0
-19.5,1.0,5.625
-20.0,1.5,6.0
-18.5,1.5,5.625
-19.0,1.5,6.0
-18.5,1.5,6.0
-19.0,1.5,5.625
-20.0,1.5,5.625
-19.5,1.5,6.0
-19.5,1.5,5.625
-19.0,2.0,5.625
-19.5,2.0,5.625
-18.5,2.0,5.625
-18.5,2.0,6.0
-20.0,2.0,6.0
-20.0,2.0,5.625
-19.0,2.0,6.0
-19.5,2.0,6.0
-19.0,2.5,6.0
-19.5,2.5,6.0
-20.0,2.5,6.0
-19.0,2.5,5.625
-19.5,2.5,5.625
-20.0,2.5,5.625
-18.5,2.5,6.0
-18.5,2.5,5.625
-18.5,3.0,5.625
-20.0,3.0,6.0
-19.0,3.0,6.0
-19.5,3.0,6.0
-20.0,3.0,5.625
-19.5,3.0,5.625
-19.0,3.0,5.625
-18.5,3.0,6.0
-19.5,3.5,5.625
-18.5,3.5,6.0
-19.0,3.5,6.0
-19.0,3.5,5.625
-20.0,3.5,5.625
-18.5,3.5,5.625
-20.0,3.5,6.0
-19.5,3.5,6.0
-18.5,4.0,6.0
-19.0,4.0,6.0
-19.5,4.0,6.0
-20.0,4.0,6.0
-18.5,4.0,5.625
-19.0,4.0,5.625
-19.5,4.0,5.625
-20.0,4.0,5.625
-19.0,4.5,6.0
-19.5,4.5,6.0
-20.0,4.5,5.625
-18.5,4.5,5.625
-20.0,4.5,6.0
-18.5,4.5,6.0
-19.0,4.5,5.625
-19.5,4.5,5.625
-18.5,5.0,6.0
-19.5,5.0,5.625
-20.0,5.0,5.625
-19.0,5.0,5.625
-20.0,5.0,6.0
